loss,accuracy,val_loss,val_accuracy,lr
0.4721023440361023,0.7670205235481262,0.3946262001991272,0.8250792622566223,0.01
0.32078003883361816,0.8725597858428955,0.32210803031921387,0.8580141663551331,0.009048374
0.22210915386676788,0.9179477691650391,0.3164178729057312,0.8731397986412048,0.008187308
0.14963090419769287,0.9481454491615295,0.4165889024734497,0.8660649061203003,0.007408182
0.0984051302075386,0.9647389054298401,0.4223942458629608,0.8575262427330017,0.0067032003
0.058729998767375946,0.9804172515869141,0.634909451007843,0.8026347756385803,0.0060653067
