loss,accuracy,val_loss,val_accuracy,lr
0.4848708212375641,0.7797096371650696,0.3628743886947632,0.8363015651702881,0.01
0.3163357973098755,0.8687774538993835,0.3122018575668335,0.8753354549407959,0.009048374
0.2304374873638153,0.907576858997345,0.33350759744644165,0.8787509202957153,0.008187308
0.16764160990715027,0.9279526472091675,0.3852345943450928,0.8755794167518616,0.007408182
0.12680861353874207,0.946132242679596,0.4520193040370941,0.8697243332862854,0.0067032003
